Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,All,All,All,Urban,13165,97792,0.134622464
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,All,All,Less than 65,All,4089,23851,0.1714393526
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,All,Disabled,All,All,3980,22175,0.179481398
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,All,ESRD,All,All,279,3514,0.0793966989
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,Female,All,All,All,11344,83301,0.1361808382
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,All,Male,All,All,All,6772,60943,0.1111202271
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,American Indian / Alaska Native,All,All,All,All,700,8019,0.0872926799
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,Asian,All,All,All,All,122,1114,0.1095152603
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,Black/African American,All,All,All,All,352,2411,0.1459975114
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,Hispanic,All,All,All,All,6024,47684,0.1263316836
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,All,White,All,All,All,All,10562,82444,0.1281112028
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,Medicare & Medicaid,All,All,All,All,All,6120,43217,0.1416109401
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New Mexico,Medicare Only,All,All,All,All,All,11996,101027,0.1187405347
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,Aged,All,All,194889,1196957,0.1628203854
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,65-74,All,101291,566614,0.1787654382
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,75-84,All,66375,423560,0.1567074322
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,85 and over,All,29458,224747,0.1310718274
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,All,All,253318,1420611,0.1783162315
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,All,Rural,23725,143581,0.1652377404
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,All,Urban,229499,1276344,0.1798096751
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,All,Less than 65,All,56194,205690,0.2731975303
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,Disabled,All,All,54843,196079,0.2796984889
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,All,ESRD,All,All,3586,27575,0.1300453309
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,Female,All,All,All,154816,825982,0.1874326559
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,All,Male,All,All,All,98502,594629,0.1656528693
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,American Indian / Alaska Native,All,All,All,All,413,2311,0.1787105149
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,Asian,All,All,All,All,15665,83879,0.1867571144
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,Black/African American,All,All,All,All,31264,178995,0.1746640968
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,Hispanic,All,All,All,All,32121,167346,0.1919436377
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,All,White,All,All,All,All,164230,935552,0.1755434225
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,Medicare & Medicaid,All,All,All,All,All,105889,516317,0.205085248
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,New York,Medicare Only,All,All,All,All,All,147429,904294,0.1630321555
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,Aged,All,All,59006,661366,0.0892183753
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,65-74,All,32513,339063,0.0958907342
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,75-84,All,20270,235931,0.0859149497
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,85 and over,All,7004,96463,0.0726081503
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,All,All,79362,807280,0.0983078981
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,All,Rural,21338,236362,0.0902767788
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,All,Urban,57930,569715,0.1016824202
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,All,Less than 65,All,19575,135823,0.1441213933
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,Disabled,All,All,18786,127249,0.1476318085
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,All,ESRD,All,All,1570,18665,0.0841146531
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,Female,All,All,All,50142,475624,0.1054236119
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,All,Male,All,All,All,29220,331656,0.088103336
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,American Indian / Alaska Native,All,All,All,All,472,4834,0.0976417046
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,Asian,All,All,All,All,566,6156,0.09194282
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,Black/African American,All,All,All,All,16898,165602,0.1020398304
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,Hispanic,All,All,All,All,1429,13015,0.1097963888
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,All,White,All,All,All,All,58550,602726,0.0971419849
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,Medicare & Medicaid,All,All,All,All,All,20786,182588,0.1138409972
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Carolina,Medicare Only,All,All,All,All,All,58576,624692,0.0937678088
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,Aged,All,All,1758,35165,0.0499928907
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,65-74,All,778,16129,0.0482360965
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,75-84,All,610,12244,0.0498203202
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,85 and over,All,408,7221,0.0565018695
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,All,All,2414,40570,0.0595020951
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,All,Rural,1300,21463,0.0605693519
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,All,Urban,1112,19086,0.0582626009
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,All,Less than 65,All,618,4976,0.1241961415
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,Disabled,All,All,584,4710,0.1239915074
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,All,ESRD,All,All,72,695,0.1035971223
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,Female,All,All,All,1457,23005,0.0633340578
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,All,Male,All,All,All,957,17565,0.0544833476
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,American Indian / Alaska Native,All,All,All,All,101,1336,0.0755988024
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,Asian,All,All,All,All,11,141,0.0780141844
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,Black/African American,All,All,All,All,26,247,0.1052631579
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,Hispanic,All,All,All,All,29,295,0.0983050847
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,All,White,All,All,All,All,2199,37829,0.0581300061
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,Medicare & Medicaid,All,All,All,All,All,874,7344,0.1190087146
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,North Dakota,Medicare Only,All,All,All,All,All,1540,33226,0.0463492446
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,Aged,All,All,85898,709480,0.1210717709
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,65-74,All,45365,346384,0.1309673657
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,75-84,All,29081,250837,0.1159358468
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,85 and over,All,12697,123153,0.1030993967
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,All,All,113944,862873,0.1320518779
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,All,Rural,24486,203349,0.120413673
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,All,Urban,89386,658951,0.1356489329
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,All,Less than 65,All,26801,142499,0.1880785128
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,Disabled,All,All,25941,135719,0.191137571
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,All,ESRD,All,All,2105,17674,0.119101505
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,Female,All,All,All,70135,501865,0.1397487372
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,All,Male,All,All,All,43809,361008,0.1213518814
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,American Indian / Alaska Native,All,All,All,All,55,344,0.1598837209
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,Asian,All,All,All,All,795,5943,0.1337708228
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,Black/African American,All,All,All,All,15281,95847,0.1594311768
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,Hispanic,All,All,All,All,2139,12343,0.1732966054
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,All,White,All,All,All,All,92834,727157,0.127667065
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,Medicare & Medicaid,All,All,All,All,All,34408,212429,0.1619741184
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Ohio,Medicare Only,All,All,All,All,All,79536,650444,0.1222795506
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,Aged,All,All,17796,220778,0.0806058575
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,65-74,All,9552,111740,0.0854841597
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,75-84,All,6198,79329,0.078130318
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,85 and over,All,2343,32730,0.0715857012
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,All,All,23928,274244,0.0872507694
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,All,Rural,9790,116344,0.0841470123
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,All,Urban,14055,156807,0.0896324781
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,All,Less than 65,All,5835,50445,0.1156705323
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,Disabled,All,All,5559,47764,0.1163847249
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,All,ESRD,All,All,573,5702,0.1004910558
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,Female,All,All,All,15003,159392,0.0941264304
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,All,Male,All,All,All,8925,114852,0.0777087034
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,American Indian / Alaska Native,All,All,All,All,1859,22725,0.0818041804
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,Asian,All,All,All,All,143,1921,0.0744403956
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,Black/African American,All,All,All,All,1728,18787,0.0919784958
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,Hispanic,All,All,All,All,515,6434,0.0800435188
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,All,White,All,All,All,All,19426,221225,0.0878110521
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,Medicare & Medicaid,All,All,All,All,All,6584,64091,0.1027289323
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oklahoma,Medicare Only,All,All,All,All,All,17344,210153,0.0825303469
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,Aged,All,All,44300,240903,0.1838914418
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,65-74,All,23980,122835,0.1952212317
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,75-84,All,15349,85981,0.1785161838
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,85 and over,All,5383,34661,0.1553042324
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,All,All,53969,279289,0.1932371128
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,All,Rural,11631,81104,0.1434084632
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,All,Urban,42338,198173,0.2136416162
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,All,Less than 65,All,9257,35812,0.2584887747
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,Disabled,All,All,8945,34013,0.2629876812
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,All,ESRD,All,All,724,4373,0.1655613995
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,Female,All,All,All,32602,160593,0.2030100938
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,All,Male,All,All,All,21367,118696,0.1800144908
Pandemic (March 2020-February 2021),All Telemedicine,2020,03,Oregon,All,American Indian / Alaska Native,All,All,All,All,380,2158,0.1760889713
